id,customer_id,assigned_to,file_number,docket_date,file_type,file_status,reference_dealer_id,reference_broker_id,created_at,updated_at,id_customer,city,state,pincode,customer_type,created_at_customer,id_finance,file_id,lan_number,loan_amount,no_of_months,emi_amount,bank_id,area,fc_sc_gst_amount,gap_interest,old_loan_amount,irr_percentage,ls_amount,disbursement_amount,rto_hold_amount,total_amount,company_bank_id,id_payment_in,file_id_payment_in,payment_amount,paid_amount,remaining_amount,round_up,payment_mode,payment_date,payment_from,cheque_bank_name,branch_name,cheque_amount,utr_no,company_bank_id_payment_in,id_payment_out,file_id_payment_out,amount,payment_mode_payment_out,payment_date_payment_out,payment_to,payee_dealer_id,payee_broker_id,bank_account_no,ifsc_code,cheque_bank_name_payment_out,branch_name_payment_out,cheque_amount_payment_out,utr_no_payment_out,company_bank_id_payment_out,status,id_advances,dealer_id,broker_id,advance_date,amount_advances,payment_mode_advances,utr_cheque_number,purpose,file_id_advances,recovery_status,amount_recovered,created_at_advances,updated_at_advances,deleted_at,ml_recommendation,customer_tenure_months,risk_score,loan_burden_score,advance_ratio,overdue_severity,recovery_percentage
3650,365,212,FN-2024-00365,1701648000.0,Used Vehicle,Completed,502,613.0,1701345600.0,1701864000.0,365,Bhopal,Madhya Pradesh,462001,business,1701259200.0,365,3650,LAN269820,1500000,72,28643,8,Central Area,15000,1681,0,11.12,4907,1478412,10000,1501681,1,1052,3650,28643,0,28643,0,Missing,1703894400.0,Missing,Missing,Missing,0,UTRIN2485970,1,365,3650,1478412,Cheque,1701734400.0,Dealer,502,613,6846297479,BANK0007192,Missing,Missing,0,UTROUT2404119,1,pending,365,502,613.0,1672617600.0,20000,cash,ADV295535,Insurance premium advance,3650,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,30,6,0.019095333333333332,0.013333333333333334,1.0,0.0
3650,365,212,FN-2024-00365,1701648000.0,Used Vehicle,Completed,502,613.0,1701345600.0,1701864000.0,365,Bhopal,Madhya Pradesh,462001,business,1701259200.0,365,3650,LAN269820,1500000,72,28643,8,Central Area,15000,1681,0,11.12,4907,1478412,10000,1501681,1,1053,3650,28643,5144,23499,0,Missing,1706486400.0,Missing,Missing,Missing,0,UTRIN1545746,1,365,3650,1478412,Cheque,1701734400.0,Dealer,502,613,6846297479,BANK0007192,Missing,Missing,0,UTROUT2404119,1,pending,365,502,613.0,1672617600.0,20000,cash,ADV295535,Insurance premium advance,3650,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,30,6,0.019095333333333332,0.013333333333333334,0.820409873267465,0.0
3650,365,212,FN-2024-00365,1701648000.0,Used Vehicle,Completed,502,613.0,1701345600.0,1701864000.0,365,Bhopal,Madhya Pradesh,462001,business,1701259200.0,365,3650,LAN269820,1500000,72,28643,8,Central Area,15000,1681,0,11.12,4907,1478412,10000,1501681,1,1054,3650,28643,7564,21079,0,Missing,1709078400.0,Missing,Missing,Missing,0,UTRIN3191599,1,365,3650,1478412,Cheque,1701734400.0,Dealer,502,613,6846297479,BANK0007192,Missing,Missing,0,UTROUT2404119,1,pending,365,502,613.0,1672617600.0,20000,cash,ADV295535,Insurance premium advance,3650,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,30,6,0.019095333333333332,0.013333333333333334,0.7359215166009148,0.0
3650,365,212,FN-2024-00365,1701648000.0,Used Vehicle,Completed,502,613.0,1701345600.0,1701864000.0,365,Bhopal,Madhya Pradesh,462001,business,1701259200.0,365,3650,LAN269820,1500000,72,28643,8,Central Area,15000,1681,0,11.12,4907,1478412,10000,1501681,1,1055,3650,28643,0,28643,0,Missing,1711670400.0,Missing,Missing,Missing,0,UTRIN6046176,1,365,3650,1478412,Cheque,1701734400.0,Dealer,502,613,6846297479,BANK0007192,Missing,Missing,0,UTROUT2404119,1,pending,365,502,613.0,1672617600.0,20000,cash,ADV295535,Insurance premium advance,3650,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,30,6,0.019095333333333332,0.013333333333333334,1.0,0.0
3660,366,201,FN-2026-00366,1686268800.0,New Vehicle,Draft,517,602.0,1686092400.0,1686265200.0,366,Bhopal,Madhya Pradesh,462001,individual,1686006000.0,366,3660,LAN564639,1200000,36,40155,14,Approved Area,12000,2688,0,12.52,1869,1183443,0,1202688,1,1056,3660,40155,39552,603,0,Missing,1688601600.0,Missing,Missing,Missing,0,UTRIN9876598,1,366,3660,1183443,Cheque,1686441600.0,Other,517,602,4562497650,BANK0003438,Missing,Missing,0,UTROUT6999500,1,pending,366,517,602.0,1672617600.0,50000,cash,ADV577760,Dealer commission advance,3660,Partially Recovered,19949,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,36,3,0.0334625,0.041666666666666664,0.015016809861785581,39.898
3660,366,201,FN-2026-00366,1686268800.0,New Vehicle,Draft,517,602.0,1686092400.0,1686265200.0,366,Bhopal,Madhya Pradesh,462001,individual,1686006000.0,366,3660,LAN564639,1200000,36,40155,14,Approved Area,12000,2688,0,12.52,1869,1183443,0,1202688,1,1057,3660,40155,40155,0,0,Missing,1691193600.0,Missing,Missing,Missing,0,UTRIN3145093,1,366,3660,1183443,Cheque,1686441600.0,Other,517,602,4562497650,BANK0003438,Missing,Missing,0,UTROUT6999500,1,pending,366,517,602.0,1672617600.0,50000,cash,ADV577760,Dealer commission advance,3660,Partially Recovered,19949,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,36,3,0.0334625,0.041666666666666664,0.0,39.898
3670,367,203,FN-2024-00367,1686009600.0,Used Vehicle,Cancelled,507,619.0,1685869200.0,1685955600.0,367,Nagpur,Maharashtra,440001,business,1685782800.0,367,3670,LAN395068,500000,36,16583,5,Rejected Area,5000,1649,0,11.9,62,493289,0,501649,3,1058,3670,16583,0,16583,0,Missing,1688428800.0,Missing,ICICI Bank,Main Branch,0,Missing,3,367,3670,493289,NEFT,1686268800.0,Customer,507,619,7821955191,BANK0009617,Missing,Missing,0,UTROUT9674804,3,completed,367,507,619.0,1672617600.0,50000,imps,ADV200105,Dealer commission advance,3670,Not Recovered,0,1672700400.0,1672866000.0,0.0,Needs Manual Review,36,4,0.033166,0.1,1.0,0.0
3670,367,203,FN-2024-00367,1686009600.0,Used Vehicle,Cancelled,507,619.0,1685869200.0,1685955600.0,367,Nagpur,Maharashtra,440001,business,1685782800.0,367,3670,LAN395068,500000,36,16583,5,Rejected Area,5000,1649,0,11.9,62,493289,0,501649,3,1059,3670,16583,0,16583,0,Missing,1691020800.0,Missing,Missing,Missing,0,UTRIN8332419,3,367,3670,493289,NEFT,1686268800.0,Customer,507,619,7821955191,BANK0009617,Missing,Missing,0,UTROUT9674804,3,completed,367,507,619.0,1672617600.0,50000,imps,ADV200105,Dealer commission advance,3670,Not Recovered,0,1672700400.0,1672866000.0,0.0,Needs Manual Review,36,4,0.033166,0.1,1.0,0.0
3680,368,215,FN-2025-00368,1693699200.0,New Vehicle,Completed,510,611.0,1693634400.0,1694152800.0,368,Jodhpur,Rajasthan,342001,business,1693548000.0,368,3680,LAN844836,800000,60,16891,1,Central Area,8000,3523,0,9.73,2975,785502,5000,803523,2,1060,3680,16891,0,16891,0,Missing,1696204800.0,Missing,Missing,Missing,0,UTRIN9458563,2,368,3680,785502,NEFT,1694044800.0,Customer,510,0,2360710805,BANK0002040,Missing,Missing,0,UTROUT3248366,2,completed,368,510,611.0,1672617600.0,20000,neft,ADV432881,RTO tax clearance advance,3680,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,33,5,0.02111375,0.025,1.0,0.0
3680,368,215,FN-2025-00368,1693699200.0,New Vehicle,Completed,510,611.0,1693634400.0,1694152800.0,368,Jodhpur,Rajasthan,342001,business,1693548000.0,368,3680,LAN844836,800000,60,16891,1,Central Area,8000,3523,0,9.73,2975,785502,5000,803523,2,1061,3680,16891,9307,7584,0,Missing,1698796800.0,Missing,Missing,Missing,0,UTRIN4758120,2,368,3680,785502,NEFT,1694044800.0,Customer,510,0,2360710805,BANK0002040,Missing,Missing,0,UTROUT3248366,2,completed,368,510,611.0,1672617600.0,20000,neft,ADV432881,RTO tax clearance advance,3680,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,33,4,0.02111375,0.025,0.4489965070155704,0.0
3680,368,215,FN-2025-00368,1693699200.0,New Vehicle,Completed,510,611.0,1693634400.0,1694152800.0,368,Jodhpur,Rajasthan,342001,business,1693548000.0,368,3680,LAN844836,800000,60,16891,1,Central Area,8000,3523,0,9.73,2975,785502,5000,803523,2,1062,3680,16891,2486,14405,0,Missing,1701388800.0,Missing,Missing,Missing,0,UTRIN7882323,2,368,3680,785502,NEFT,1694044800.0,Customer,510,0,2360710805,BANK0002040,Missing,Missing,0,UTROUT3248366,2,completed,368,510,611.0,1672617600.0,20000,neft,ADV432881,RTO tax clearance advance,3680,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,33,5,0.02111375,0.025,0.8528210289503286,0.0
3690,369,207,FN-2024-00369,1704240000.0,Used Vehicle,Completed,502,611.0,1704117600.0,1704463200.0,369,Surat,Gujarat,395003,individual,1704031200.0,369,3690,LAN691845,1200000,72,23510,15,Approved Area,12000,3551,0,12.08,531,1183918,5000,1203551,2,1063,3690,23510,23510,0,0,Missing,1706659200.0,Missing,Missing,Missing,0,UTRIN4145588,2,369,3690,1183918,RTGS,1704499200.0,Customer,502,0,9649909557,BANK0006279,ICICI Bank,Corporate Branch,1183918,Missing,2,pending,369,502,611.0,1672617600.0,100000,imps,ADV854074,Bridge financing for trade-in,3690,Fully Recovered,100000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,29,2,0.019591666666666667,0.08333333333333333,0.0,100.0
3690,369,207,FN-2024-00369,1704240000.0,Used Vehicle,Completed,502,611.0,1704117600.0,1704463200.0,369,Surat,Gujarat,395003,individual,1704031200.0,369,3690,LAN691845,1200000,72,23510,15,Approved Area,12000,3551,0,12.08,531,1183918,5000,1203551,2,1064,3690,23510,23510,0,0,Missing,1709251200.0,Missing,Missing,Missing,0,Missing,2,369,3690,1183918,RTGS,1704499200.0,Customer,502,0,9649909557,BANK0006279,ICICI Bank,Corporate Branch,1183918,Missing,2,pending,369,502,611.0,1672617600.0,100000,imps,ADV854074,Bridge financing for trade-in,3690,Fully Recovered,100000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,29,2,0.019591666666666667,0.08333333333333333,0.0,100.0
3690,369,207,FN-2024-00369,1704240000.0,Used Vehicle,Completed,502,611.0,1704117600.0,1704463200.0,369,Surat,Gujarat,395003,individual,1704031200.0,369,3690,LAN691845,1200000,72,23510,15,Approved Area,12000,3551,0,12.08,531,1183918,5000,1203551,2,1065,3690,23510,23510,0,0,Missing,1711843200.0,Missing,State Bank of India,Main Branch,23510,Missing,2,369,3690,1183918,RTGS,1704499200.0,Customer,502,0,9649909557,BANK0006279,ICICI Bank,Corporate Branch,1183918,Missing,2,pending,369,502,611.0,1672617600.0,100000,imps,ADV854074,Bridge financing for trade-in,3690,Fully Recovered,100000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,29,2,0.019591666666666667,0.08333333333333333,0.0,100.0
3700,370,211,FN-2025-00370,1686268800.0,Renewal,Completed,507,609.0,1686042000.0,1686128400.0,370,Pune,Maharashtra,411001,business,1685955600.0,370,3700,LAN718788,1500000,60,33442,7,Approved Area,15000,4873,0,12.1,2016,1478111,5000,1504873,2,1066,3700,33442,33442,0,0,Missing,1688601600.0,Missing,Missing,Missing,0,UTRIN3489477,2,370,3700,1478111,Cash,1686441600.0,Customer,507,609,7165196742,BANK0002552,Missing,Missing,0,UTROUT9620683,2,completed,370,507,609.0,1672617600.0,80000,neft,ADV369828,Short term vehicle modification,3700,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,36,4,0.022294666666666667,0.05333333333333334,0.0,100.0
3700,370,211,FN-2025-00370,1686268800.0,Renewal,Completed,507,609.0,1686042000.0,1686128400.0,370,Pune,Maharashtra,411001,business,1685955600.0,370,3700,LAN718788,1500000,60,33442,7,Approved Area,15000,4873,0,12.1,2016,1478111,5000,1504873,2,1067,3700,33442,33442,0,0,Missing,1691193600.0,Missing,Missing,Missing,0,UTRIN6517245,2,370,3700,1478111,Cash,1686441600.0,Customer,507,609,7165196742,BANK0002552,Missing,Missing,0,UTROUT9620683,2,completed,370,507,609.0,1672617600.0,80000,neft,ADV369828,Short term vehicle modification,3700,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,36,4,0.022294666666666667,0.05333333333333334,0.0,100.0
3710,371,214,FN-2025-00371,1692835200.0,Used Vehicle,Disbursed,507,616.0,1692612000.0,1693476000.0,371,Surat,Gujarat,395003,individual,1692525600.0,371,3710,LAN982459,1200000,36,38980,13,Central Area,12000,2778,100000,10.46,22,1185200,0,1202778,1,1068,3710,38980,38980,0,0,Missing,1695168000.0,Missing,State Bank of India,Main Branch,38980,Missing,1,371,3710,1185200,RTGS,1693008000.0,Customer,507,616,1221612995,BANK0002636,Missing,Missing,0,UTROUT9991137,1,completed,371,507,616.0,1683590400.0,50000,upi,ADV130143,Insurance premium advance,3710,Fully Recovered,50000,1681074000.0,1681160400.0,0.0,High Risk / Likely Rejected,34,4,0.032483333333333336,0.041666666666666664,0.0,100.0
3710,371,214,FN-2025-00371,1692835200.0,Used Vehicle,Disbursed,507,616.0,1692612000.0,1693476000.0,371,Surat,Gujarat,395003,individual,1692525600.0,371,3710,LAN982459,1200000,36,38980,13,Central Area,12000,2778,100000,10.46,22,1185200,0,1202778,1,1069,3710,38980,38980,0,0,Missing,1697760000.0,Missing,Missing,Missing,0,UTRIN9707327,1,371,3710,1185200,RTGS,1693008000.0,Customer,507,616,1221612995,BANK0002636,Missing,Missing,0,UTROUT9991137,1,completed,371,507,616.0,1683590400.0,50000,upi,ADV130143,Insurance premium advance,3710,Fully Recovered,50000,1681074000.0,1681160400.0,0.0,High Risk / Likely Rejected,34,4,0.032483333333333336,0.041666666666666664,0.0,100.0
3720,372,211,FN-2026-00372,1696723200.0,Used Vehicle,Sanctioned,515,611.0,1696467600.0,1696640400.0,372,Surat,Gujarat,395003,individual,1696381200.0,372,3720,LAN681898,800000,36,27685,13,Approved Area,8000,1502,100000,14.88,317,790181,0,801502,1,1070,3720,27685,26676,1009,0,Missing,1699056000.0,Missing,Missing,Missing,0,UTRIN7766353,1,372,3720,790181,NEFT,1696896000.0,Dealer,515,0,5663364256,BANK0004377,Missing,Missing,0,UTROUT2414449,1,completed,372,515,611.0,1672617600.0,20000,cash,ADV224285,Insurance premium advance,3720,Partially Recovered,13805,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,32,3,0.03460625,0.025,0.036445728733971464,69.025
3720,372,211,FN-2026-00372,1696723200.0,Used Vehicle,Sanctioned,515,611.0,1696467600.0,1696640400.0,372,Surat,Gujarat,395003,individual,1696381200.0,372,3720,LAN681898,800000,36,27685,13,Approved Area,8000,1502,100000,14.88,317,790181,0,801502,1,1071,3720,27685,27685,0,0,Missing,1701648000.0,Missing,Bank of Baroda,Main Branch,27685,Missing,1,372,3720,790181,NEFT,1696896000.0,Dealer,515,0,5663364256,BANK0004377,Missing,Missing,0,UTROUT2414449,1,completed,372,515,611.0,1672617600.0,20000,cash,ADV224285,Insurance premium advance,3720,Partially Recovered,13805,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,32,3,0.03460625,0.025,0.0,69.025
3720,372,211,FN-2026-00372,1696723200.0,Used Vehicle,Sanctioned,515,611.0,1696467600.0,1696640400.0,372,Surat,Gujarat,395003,individual,1696381200.0,372,3720,LAN681898,800000,36,27685,13,Approved Area,8000,1502,100000,14.88,317,790181,0,801502,1,1072,3720,27685,25932,1753,0,Missing,1704240000.0,Missing,Missing,Missing,0,UTRIN1056349,1,372,3720,790181,NEFT,1696896000.0,Dealer,515,0,5663364256,BANK0004377,Missing,Missing,0,UTROUT2414449,1,completed,372,515,611.0,1672617600.0,20000,cash,ADV224285,Insurance premium advance,3720,Partially Recovered,13805,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,32,3,0.03460625,0.025,0.06331948708687014,69.025
3730,373,202,FN-2024-00373,1701993600.0,New Vehicle,Disbursed,506,606.0,1701795600.0,1702400400.0,373,Ahmedabad,Gujarat,380001,business,1701709200.0,373,3730,LAN945253,800000,72,16220,2,Central Area,8000,2131,0,13.38,737,789132,5000,802131,1,1073,3730,16220,16220,0,0,Missing,1704326400.0,Missing,Missing,Missing,0,UTRIN2509635,1,373,3730,789132,Cash,1702166400.0,Other,506,606,5573809091,BANK0004749,Missing,Missing,0,UTROUT8266785,1,pending,373,506,606.0,1672617600.0,80000,rtgs,ADV267545,Short term vehicle modification,3730,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,30,2,0.020275,0.1,0.0,100.0
3730,373,202,FN-2024-00373,1701993600.0,New Vehicle,Disbursed,506,606.0,1701795600.0,1702400400.0,373,Ahmedabad,Gujarat,380001,business,1701709200.0,373,3730,LAN945253,800000,72,16220,2,Central Area,8000,2131,0,13.38,737,789132,5000,802131,1,1074,3730,16220,16220,0,0,Missing,1706918400.0,Missing,Missing,Missing,0,UTRIN2998350,1,373,3730,789132,Cash,1702166400.0,Other,506,606,5573809091,BANK0004749,Missing,Missing,0,UTROUT8266785,1,pending,373,506,606.0,1672617600.0,80000,rtgs,ADV267545,Short term vehicle modification,3730,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,30,2,0.020275,0.1,0.0,100.0
3730,373,202,FN-2024-00373,1701993600.0,New Vehicle,Disbursed,506,606.0,1701795600.0,1702400400.0,373,Ahmedabad,Gujarat,380001,business,1701709200.0,373,3730,LAN945253,800000,72,16220,2,Central Area,8000,2131,0,13.38,737,789132,5000,802131,1,1075,3730,16220,16220,0,0,Missing,1709510400.0,Missing,Missing,Missing,0,UTRIN1388269,1,373,3730,789132,Cash,1702166400.0,Other,506,606,5573809091,BANK0004749,Missing,Missing,0,UTROUT8266785,1,pending,373,506,606.0,1672617600.0,80000,rtgs,ADV267545,Short term vehicle modification,3730,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,30,2,0.020275,0.1,0.0,100.0
3730,373,202,FN-2024-00373,1701993600.0,New Vehicle,Disbursed,506,606.0,1701795600.0,1702400400.0,373,Ahmedabad,Gujarat,380001,business,1701709200.0,373,3730,LAN945253,800000,72,16220,2,Central Area,8000,2131,0,13.38,737,789132,5000,802131,1,1076,3730,16220,16220,0,0,Missing,1712102400.0,Missing,Missing,Missing,0,UTRIN7450555,1,373,3730,789132,Cash,1702166400.0,Other,506,606,5573809091,BANK0004749,Missing,Missing,0,UTROUT8266785,1,pending,373,506,606.0,1672617600.0,80000,rtgs,ADV267545,Short term vehicle modification,3730,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,30,2,0.020275,0.1,0.0,100.0
3740,374,209,FN-2025-00374,1677801600.0,Used Vehicle,Disbursed,504,613.0,1677639600.0,1677812400.0,374,Surat,Gujarat,395003,business,1677553200.0,374,3740,LAN544392,300000,36,10153,9,Central Area,3000,3976,0,13.31,3000,290024,5000,303976,1,1077,3740,10153,8368,1785,0,Missing,1680220800.0,Missing,HDFC Bank,Main Branch,8368,Missing,1,374,3740,290024,DD,1678060800.0,Other,504,613,4436780210,BANK0008960,Missing,Missing,0,UTROUT2302184,1,pending,374,504,613.0,1672617600.0,50000,upi,ADV162086,RTO tax clearance advance,3740,Partially Recovered,26420,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.033843333333333336,0.16666666666666666,0.17581010538757016,52.839999999999996
3740,374,209,FN-2025-00374,1677801600.0,Used Vehicle,Disbursed,504,613.0,1677639600.0,1677812400.0,374,Surat,Gujarat,395003,business,1677553200.0,374,3740,LAN544392,300000,36,10153,9,Central Area,3000,3976,0,13.31,3000,290024,5000,303976,1,1078,3740,10153,10153,0,0,Missing,1682812800.0,Missing,Missing,Missing,0,UTRIN4381305,1,374,3740,290024,DD,1678060800.0,Other,504,613,4436780210,BANK0008960,Missing,Missing,0,UTROUT2302184,1,pending,374,504,613.0,1672617600.0,50000,upi,ADV162086,RTO tax clearance advance,3740,Partially Recovered,26420,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.033843333333333336,0.16666666666666666,0.0,52.839999999999996
3740,374,209,FN-2025-00374,1677801600.0,Used Vehicle,Disbursed,504,613.0,1677639600.0,1677812400.0,374,Surat,Gujarat,395003,business,1677553200.0,374,3740,LAN544392,300000,36,10153,9,Central Area,3000,3976,0,13.31,3000,290024,5000,303976,1,1079,3740,10153,10153,0,0,Missing,1685404800.0,Missing,Missing,Missing,0,Missing,1,374,3740,290024,DD,1678060800.0,Other,504,613,4436780210,BANK0008960,Missing,Missing,0,UTROUT2302184,1,pending,374,504,613.0,1672617600.0,50000,upi,ADV162086,RTO tax clearance advance,3740,Partially Recovered,26420,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.033843333333333336,0.16666666666666666,0.0,52.839999999999996
3740,374,209,FN-2025-00374,1677801600.0,Used Vehicle,Disbursed,504,613.0,1677639600.0,1677812400.0,374,Surat,Gujarat,395003,business,1677553200.0,374,3740,LAN544392,300000,36,10153,9,Central Area,3000,3976,0,13.31,3000,290024,5000,303976,1,1080,3740,10153,10153,0,0,Missing,1687996800.0,Missing,Missing,Missing,0,Missing,1,374,3740,290024,DD,1678060800.0,Other,504,613,4436780210,BANK0008960,Missing,Missing,0,UTROUT2302184,1,pending,374,504,613.0,1672617600.0,50000,upi,ADV162086,RTO tax clearance advance,3740,Partially Recovered,26420,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.033843333333333336,0.16666666666666666,0.0,52.839999999999996
3750,375,214,FN-2025-00375,1684108800.0,Used Vehicle,Draft,517,616.0,1684065600.0,1684238400.0,375,Nagpur,Maharashtra,440001,individual,1683979200.0,375,3750,LAN255327,1500000,36,52425,2,Approved Area,15000,3884,0,15.58,498,1480618,5000,1503884,1,1081,3750,52425,52425,0,0,Missing,1686614400.0,Missing,Missing,Missing,0,Missing,1,375,3750,1480618,NEFT,1684454400.0,Broker,517,616,9784656868,BANK0007641,Punjab National Bank,Corporate Branch,1480618,Missing,1,completed,375,517,616.0,1672617600.0,80000,upi,ADV972685,RTO tax clearance advance,3750,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,37,4,0.03495,0.05333333333333334,0.0,100.0
3750,375,214,FN-2025-00375,1684108800.0,Used Vehicle,Draft,517,616.0,1684065600.0,1684238400.0,375,Nagpur,Maharashtra,440001,individual,1683979200.0,375,3750,LAN255327,1500000,36,52425,2,Approved Area,15000,3884,0,15.58,498,1480618,5000,1503884,1,1082,3750,52425,52425,0,0,Missing,1689206400.0,Missing,Missing,Missing,0,Missing,1,375,3750,1480618,NEFT,1684454400.0,Broker,517,616,9784656868,BANK0007641,Punjab National Bank,Corporate Branch,1480618,Missing,1,completed,375,517,616.0,1672617600.0,80000,upi,ADV972685,RTO tax clearance advance,3750,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,37,4,0.03495,0.05333333333333334,0.0,100.0
3750,375,214,FN-2025-00375,1684108800.0,Used Vehicle,Draft,517,616.0,1684065600.0,1684238400.0,375,Nagpur,Maharashtra,440001,individual,1683979200.0,375,3750,LAN255327,1500000,36,52425,2,Approved Area,15000,3884,0,15.58,498,1480618,5000,1503884,1,1083,3750,52425,52425,0,0,Missing,1691798400.0,Missing,Missing,Missing,0,UTRIN1750435,1,375,3750,1480618,NEFT,1684454400.0,Broker,517,616,9784656868,BANK0007641,Punjab National Bank,Corporate Branch,1480618,Missing,1,completed,375,517,616.0,1672617600.0,80000,upi,ADV972685,RTO tax clearance advance,3750,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,37,4,0.03495,0.05333333333333334,0.0,100.0
3750,375,214,FN-2025-00375,1684108800.0,Used Vehicle,Draft,517,616.0,1684065600.0,1684238400.0,375,Nagpur,Maharashtra,440001,individual,1683979200.0,375,3750,LAN255327,1500000,36,52425,2,Approved Area,15000,3884,0,15.58,498,1480618,5000,1503884,1,1084,3750,52425,52425,0,0,Missing,1694390400.0,Missing,Missing,Missing,0,UTRIN6651210,1,375,3750,1480618,NEFT,1684454400.0,Broker,517,616,9784656868,BANK0007641,Punjab National Bank,Corporate Branch,1480618,Missing,1,completed,375,517,616.0,1672617600.0,80000,upi,ADV972685,RTO tax clearance advance,3750,Fully Recovered,80000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,37,4,0.03495,0.05333333333333334,0.0,100.0
